x,y,z,   ,q0,q1,q2,q3
26,15,2,   ,29.98164007,13,-95,-8
26,15,3,   ,29.98164007,37,-28,-70
26,15,4,   ,29.98164007,9,-104,6
26,15,5,   ,29.98164007,9,-87,-18
26,16,0,   ,31.60750286,27,-66,-37
26,16,1,   ,31.60750286,27,-61,-42
26,16,2,   ,31.60750286,38,-32,-65
26,16,3,   ,31.60750286,18,-74,-30
26,16,4,   ,31.60750286,25,-52,-50
26,16,5,   ,31.60750286,13,-79,-24
26,17,0,   ,33.17851219,22,-96,3
26,17,1,   ,33.17851219,55,-3,-80
26,17,2,   ,33.17851219,19,-84,-15
26,17,3,   ,33.17851219,18,-80,-20
26,17,4,   ,33.17851219,43,-16,-73
26,17,5,   ,33.17851219,25,-51,-48
26,18,0,   ,34.69515399,72,-122,-89
26,18,1,   ,34.69515399,42,-32,-60
26,18,2,   ,34.69515399,33,-48,-48
26,18,3,   ,34.69515399,19,-85,-10
26,18,4,   ,34.69515399,18,-81,-15
26,18,5,   ,34.69515399,33,-36,-57
26,19,0,   ,36.15818583,71,-126,-85
26,19,1,   ,36.15818583,27,-75,-18
26,19,2,   ,36.15818583,68,-132,-86
26,19,3,   ,36.15818583,22,-81,-11
26,19,4,   ,36.15818583,21,-77,-16
26,19,5,   ,36.15818583,33,-39,-52
26,20,0,   ,37.56859235,31,-76,-12
26,20,1,   ,37.56859235,74,-127,-85
26,20,2,   ,37.56859235,27,-76,-13
26,20,3,   ,37.56859235,46,-21,-62
26,20,4,   ,37.56859235,77,-130,-89
26,20,5,   ,37.56859235,38,-31,-55
0,2,3,   ,1,2,5,4
1,2,3,   ,1,2,5,4
2,2,3,   ,1,2,5,4
3,2,3,   ,1,2,5,4
4,2,3,   ,1,2,5,4
5,2,3,   ,1,2,5,4
6,2,3,   ,1,2,5,4
7,2,3,   ,1,2,5,4
8,2,3,   ,1,2,5,4
9,2,3,   ,1,2,5,4
10,2,3,   ,1,2,5,4
11,2,3,   ,1,2,5,4
12,2,3,   ,1,2,5,4
13,2,3,   ,1,2,5,4
14,2,3,   ,1,2,5,4
15,2,3,   ,1,2,5,4
16,2,3,   ,1,2,5,4
17,2,3,   ,1,2,5,4
18,2,3,   ,1,2,5,4
19,2,3,   ,1,2,5,4
27,-21,0,   ,-37.8749813,65,1,-67
27,-21,1,   ,-37.8749813,35,-74,-4
27,-21,2,   ,-37.8749813,89,-124,-82
27,-21,3,   ,-37.8749813,43,-35,-45
27,-21,4,   ,-37.8749813,33,-58,-24
27,-21,5,   ,-37.8749813,39,-37,-43
27,-20,0,   ,-36.52885298,46,-37,-46
27,-20,1,   ,-36.52885298,34,-66,-19
27,-20,2,   ,-36.52885298,78,-129,-83
27,-20,3,   ,-36.52885298,34,-54,-32
27,-20,4,   ,-36.52885298,31,-58,-28
27,-20,5,   ,-36.52885298,80,-134,-85
27,-19,0,   ,-35.13419064,74,-127,-82
27,-19,1,   ,-35.13419064,32,-66,-23
27,-19,2,   ,-35.13419064,82,-123,-88
27,-19,3,   ,-35.13419064,77,-129,-87
27,-19,4,   ,-35.13419064,24,-88,7
27,-19,5,   ,-35.13419064,44,-19,-62
27,-18,0,   ,-33.69006508,36,-55,-37
27,-18,1,   ,-33.69006508,42,-36,-53
27,-18,2,   ,-33.69006508,30,-61,-32
27,-18,3,   ,-33.69006508,58,5,-78
27,-18,4,   ,-33.69006508,43,-22,-63
27,-18,5,   ,-33.69006508,31,-45,-46
27,-17,0,   ,-32.19573146,45,-31,-59
27,-17,1,   ,-32.19573146,26,-75,-20
27,-17,2,   ,-32.19573146,64,-135,-85
27,-17,3,   ,-32.19573146,20,-87,-5
27,-17,4,   ,-32.19573146,20,-77,-18
27,-17,5,   ,-32.19573146,43,-16,-69
27,-16,0,   ,-30.65066546,43,-33,-60
27,-16,1,   ,-30.65066546,43,-29,-63
27,-16,2,   ,-30.65066546,26,-64,-35
27,-16,3,   ,-30.65066546,35,-38,-57
27,-16,4,   ,-30.65066546,22,-65,-34
27,-16,5,   ,-30.65066546,31,-39,-56
27,-15,0,   ,-29.05460158,44,-29,-65
27,-15,1,   ,-29.05460158,36,-42,-56
27,-15,2,   ,-29.05460158,19,-81,-20
27,-15,3,   ,-29.05460158,43,-19,-72
27,-15,4,   ,-29.05460158,19,-69,-33
27,-15,5,   ,-29.05460158,39,-20,-71
27,-14,0,   ,-27.4075729,19,-95,-4
27,-14,1,   ,-27.4075729,25,-65,-39
27,-14,2,   ,-27.4075729,44,-19,-74
27,-14,3,   ,-27.4075729,32,-40,-60
27,-14,4,   ,-27.4075729,14,-80,-24
27,-14,5,   ,-27.4075729,10,-89,-13
27,-13,0,   ,-25.70995123,17,-96,-6
27,-13,1,   ,-25.70995123,15,-105,8
27,-13,2,   ,-25.70995123,24,-60,-46
27,-13,3,   ,-25.70995123,15,-78,-29
27,-13,4,   ,-25.70995123,11,-85,-21
27,-13,5,   ,-25.70995123,51,8,-90
27,-12,0,   ,-23.96248641,25,-65,-43
27,-12,1,   ,-23.96248641,15,-87,-21
27,-12,2,   ,-23.96248641,42,-20,-77
27,-12,3,   ,-23.96248641,47,-6,-85
27,-12,4,   ,-23.96248641,26,-45,-60
27,-12,5,   ,-23.96248641,6,-92,-15
27,-11,0,   ,-22.16634326,49,-13,-82
27,-11,1,   ,-22.16634326,16,-80,-31
27,-11,2,   ,-22.16634326,9,-98,-10
27,-11,3,   ,-22.16634326,27,-45,-62
27,-11,4,   ,-22.16634326,9,-83,-28
27,-11,5,   ,-22.16634326,10,-75,-36
27,-10,0,   ,-20.32313427,22,-68,-44
27,-10,1,   ,-20.32313427,9,-102,-7
27,-10,2,   ,-20.32313427,16,-72,-41
27,-10,3,   ,-20.32313427,14,-72,-41
27,-10,4,   ,-20.32313427,12,-72,-41
27,-10,5,   ,-20.32313427,1,-109,4
27,-9,0,   ,-18.43494628,12,-93,-20
27,-9,1,   ,-18.43494628,8,-100,-12
27,-9,2,   ,-18.43494628,5,-106,-4
27,-9,3,   ,-18.43494628,11,-77,-38
27,-9,4,   ,-18.43494628,1,-111,4
27,-9,5,   ,-18.43494628,11,-68,-46
27,-8,0,   ,-16.50435885,9,-101,-12
27,-8,1,   ,-16.50435885,6,-114,7
27,-8,2,   ,-16.50435885,5,-98,-17
27,-8,3,   ,-16.50435885,2,-102,-12
27,-8,4,   ,-16.50435885,3,-91,-25
27,-8,5,   ,-16.50435885,8,-73,-43
27,-7,0,   ,-14.53445258,32,-43,-68
27,-7,1,   ,-14.53445258,20,-63,-53
27,-7,2,   ,-14.53445258,5,-95,-22
27,-7,3,   ,-14.53445258,0,-109,-4
27,-7,4,   ,-14.53445258,5,-83,-35
27,-7,5,   ,-14.53445258,0,-92,-25
27,-6,0,   ,-12.52880524,6,-106,-9
27,-6,1,   ,-12.52880524,22,-58,-58
27,-6,2,   ,-12.52880524,15,-68,-50
27,-6,3,   ,-12.52880524,13,-68,-50
27,-6,4,   ,-12.52880524,6,-79,-40
27,-6,5,   ,-12.52880524,8,-70,-48
27,-5,0,   ,-10.49147458,6,-103,-14
27,-5,1,   ,-10.49147458,31,-39,-73
27,-5,2,   ,-10.49147458,35,-27,-81
27,-5,3,   ,-10.49147458,38,-17,-87
27,-5,4,   ,-10.49147458,1,-90,-30
27,-5,5,   ,-10.49147458,1,-85,-35
27,-4,0,   ,-8.426966637,30,-45,-69
27,-4,1,   ,-8.426966637,40,-21,-85
27,-4,2,   ,-8.426966637,23,-50,-66
27,-4,3,   ,-8.426966637,7,-79,-42
27,-4,4,   ,-8.426966637,9,-70,-50
27,-4,5,   ,-8.426966637,9,-66,-53
27,-3,0,   ,-6.340189417,17,-71,-49
27,-3,1,   ,-6.340189417,19,-62,-57
27,-3,2,   ,-6.340189417,0,-103,-17
27,-3,3,   ,-6.340189417,39,-14,-90
27,-3,4,   ,-6.340189417,13,-61,-58
27,-3,5,   ,-6.340189417,4,-76,-45
27,-2,0,   ,-4.236392532,3,-111,-6
27,-2,1,   ,-4.236392532,14,-72,-49
27,-2,2,   ,-4.236392532,40,-16,-89
27,-2,3,   ,-4.236392532,24,-43,-72
27,-2,4,   ,-4.236392532,25,-37,-76
27,-2,5,   ,-4.236392532,21,-41,-73
27,-1,0,   ,-2.121094199,28,-48,-68
27,-1,1,   ,-2.121094199,5,-93,-29
27,-1,2,   ,-2.121094199,16,-63,-57
27,-1,3,   ,-2.121094199,26,-39,-75
27,-1,4,   ,-2.121094199,31,-25,-84
27,-1,5,   ,-2.121094199,26,-31,-80
27,0,0,   ,2.12E-06,28,-48,-68
27,0,1,   ,2.12E-06,1,-106,-14
27,0,2,   ,2.12E-06,16,-63,-57
27,0,3,   ,2.12E-06,29,-33,-79
27,0,4,   ,2.12E-06,31,-25,-84
27,0,5,   ,2.12E-06,26,-31,-80
27,1,0,   ,2.121098437,28,-48,-68
27,1,1,   ,2.121098437,5,-93,-29
27,1,2,   ,2.121098437,16,-63,-57
27,1,3,   ,2.121098437,26,-39,-75
27,1,4,   ,2.121098437,31,-25,-84
27,1,5,   ,2.121098437,26,-31,-80
27,2,0,   ,4.236396753,3,-111,-6
27,2,1,   ,4.236396753,14,-72,-49
27,2,2,   ,4.236396753,40,-16,-89
27,2,3,   ,4.236396753,24,-43,-72
27,2,4,   ,4.236396753,25,-37,-76
27,2,5,   ,4.236396753,21,-41,-73
27,3,0,   ,6.340193609,17,-71,-49
27,3,1,   ,6.340193609,19,-62,-57
27,3,2,   ,6.340193609,0,-103,-17
27,3,3,   ,6.340193609,39,-14,-90
27,3,4,   ,6.340193609,13,-61,-58
27,3,5,   ,6.340193609,4,-76,-45
27,4,0,   ,8.42697079,30,-45,-69
27,4,1,   ,8.42697079,40,-21,-85
27,4,2,   ,8.42697079,23,-50,-66
27,4,3,   ,8.42697079,7,-79,-42
27,4,4,   ,8.42697079,9,-70,-50
27,4,5,   ,8.42697079,9,-66,-53
27,5,0,   ,10.49147868,6,-103,-14
27,5,1,   ,10.49147868,31,-39,-73
27,5,2,   ,10.49147868,35,-27,-81
27,5,3,   ,10.49147868,38,-17,-87
27,5,4,   ,10.49147868,1,-90,-30
27,5,5,   ,10.49147868,1,-85,-35
27,6,0,   ,12.52880928,6,-106,-9
27,6,1,   ,12.52880928,22,-58,-58
27,6,2,   ,12.52880928,15,-68,-50
27,6,3,   ,12.52880928,13,-68,-50
27,6,4,   ,12.52880928,6,-79,-40
27,6,5,   ,12.52880928,8,-70,-48
27,7,0,   ,14.53445655,32,-43,-68
27,7,1,   ,14.53445655,20,-63,-53
27,7,2,   ,14.53445655,5,-95,-22
27,7,3,   ,14.53445655,0,-109,-4
27,7,4,   ,14.53445655,5,-83,-35
27,7,5,   ,14.53445655,0,-92,-25
27,8,0,   ,16.50436275,9,-101,-12
27,8,1,   ,16.50436275,6,-114,7
27,8,2,   ,16.50436275,5,-98,-17
27,8,3,   ,16.50436275,2,-102,-12
27,8,4,   ,16.50436275,3,-91,-25
27,8,5,   ,16.50436275,8,-73,-43
27,9,0,   ,18.4349501,12,-93,-20
27,9,1,   ,18.4349501,8,-100,-12
27,9,2,   ,18.4349501,5,-106,-4
27,9,3,   ,18.4349501,11,-77,-38
27,9,4,   ,18.4349501,1,-111,4
27,9,5,   ,18.4349501,11,-68,-46
27,10,0,   ,20.323138,22,-68,-44
27,10,1,   ,20.323138,9,-102,-7
27,10,2,   ,20.323138,16,-72,-41
27,10,3,   ,20.323138,14,-72,-41
27,10,4,   ,20.323138,12,-72,-41
27,10,5,   ,20.323138,1,-109,4
27,11,0,   ,22.1663469,49,-13,-82
27,11,1,   ,22.1663469,16,-80,-31
27,11,2,   ,22.1663469,9,-98,-10
27,11,3,   ,22.1663469,27,-45,-62
27,11,4,   ,22.1663469,9,-83,-28
27,11,5,   ,22.1663469,10,-75,-36
27,12,0,   ,23.96248996,25,-65,-43
27,12,1,   ,23.96248996,15,-87,-21
27,12,2,   ,23.96248996,42,-20,-77
27,12,3,   ,23.96248996,47,-6,-85
27,12,4,   ,23.96248996,26,-45,-60
27,12,5,   ,23.96248996,6,-92,-15
27,13,0,   ,25.70995467,17,-96,-6
27,13,1,   ,25.70995467,15,-105,8
27,13,2,   ,25.70995467,24,-60,-46
27,13,3,   ,25.70995467,15,-78,-29
27,13,4,   ,25.70995467,11,-85,-21
27,13,5,   ,25.70995467,51,8,-90
27,14,0,   ,27.40757624,19,-95,-4
27,14,1,   ,27.40757624,25,-65,-39
27,14,2,   ,27.40757624,44,-19,-74
27,14,3,   ,27.40757624,32,-40,-60
27,14,4,   ,27.40757624,14,-80,-24
27,14,5,   ,27.40757624,10,-89,-13
27,15,0,   ,29.05460482,44,-29,-65
27,15,1,   ,29.05460482,36,-42,-56
27,15,2,   ,29.05460482,19,-81,-20
27,15,3,   ,29.05460482,43,-19,-72
27,15,4,   ,29.05460482,19,-69,-33
27,15,5,   ,29.05460482,39,-20,-71
27,16,0,   ,30.6506686,43,-33,-60
27,16,1,   ,30.6506686,43,-29,-63
27,16,2,   ,30.6506686,26,-64,-35
27,16,3,   ,30.6506686,35,-38,-57
27,16,4,   ,30.6506686,22,-65,-34
27,16,5,   ,30.6506686,31,-39,-56
27,17,0,   ,32.1957345,45,-31,-59
27,17,1,   ,32.1957345,26,-75,-20
27,17,2,   ,32.1957345,64,-135,-85
27,17,3,   ,32.1957345,20,-87,-5
27,17,4,   ,32.1957345,20,-77,-18
27,17,5,   ,32.1957345,43,-16,-69
27,18,0,   ,33.69006802,36,-55,-37
27,18,1,   ,33.69006802,42,-36,-53
27,18,2,   ,33.69006802,30,-61,-32
27,18,3,   ,33.69006802,58,5,-78
27,18,4,   ,33.69006802,43,-22,-63
27,18,5,   ,33.69006802,31,-45,-46
27,19,0,   ,35.13419348,74,-127,-82
27,19,1,   ,35.13419348,32,-66,-23
27,19,2,   ,35.13419348,82,-123,-88
27,19,3,   ,35.13419348,77,-129,-87
27,19,4,   ,35.13419348,24,-88,7
27,19,5,   ,35.13419348,44,-19,-62
27,20,0,   ,36.52885572,46,-37,-46
27,20,1,   ,36.52885572,34,-66,-19
27,20,2,   ,36.52885572,78,-129,-83
27,20,3,   ,36.52885572,34,-54,-32
27,20,4,   ,36.52885572,31,-58,-28
27,20,5,   ,36.52885572,80,-134,-85
28,-21,0,   ,-36.86989535,41,-73,3
28,-21,1,   ,-36.86989535,55,-20,-51
28,-21,2,   ,-36.86989535,41,-51,-26
28,-21,3,   ,-36.86989535,52,-19,-52
28,-21,4,   ,-36.86989535,46,-29,-45
28,-21,5,   ,-36.86989535,40,-40,-36
28,-20,0,   ,-35.53767547,86,-123,-79
28,-20,1,   ,-35.53767547,37,-66,-13
28,-20,2,   ,-35.53767547,35,-67,-12
28,-20,3,   ,-35.53767547,33,-68,-11
28,-20,4,   ,-35.53767547,49,-19,-55
28,-20,5,   ,-35.53767547,46,-22,-53
28,-19,0,   ,-34.15969219,74,-131,-77
28,-19,1,   ,-34.15969219,89,-120,-84
28,-19,2,   ,-34.15969219,75,-133,-80
28,-19,3,   ,-34.15969219,53,-11,-63
28,-19,4,   ,-34.15969219,28,-77,-3
28,-19,5,   ,-34.15969219,29,-62,-22
28,-18,0,   ,-32.73522389,36,-62,-25
28,-18,1,   ,-32.73522389,33,-66,-21
28,-18,2,   ,-32.73522389,72,-133,-82
28,-18,3,   ,-32.73522389,32,-57,-31
28,-18,4,   ,-32.73522389,58,5,-74
28,-18,5,   ,-32.73522389,49,-10,-66
28,-17,0,   ,-31.26372929,30,-84,-1
28,-17,1,   ,-31.26372929,74,-127,-85
28,-17,2,   ,-31.26372929,26,-84,-2
28,-17,3,   ,-31.26372929,24,-83,-4
28,-17,4,   ,-31.26372929,48,-13,-67
28,-17,5,   ,-31.26372929,21,-85,0
28,-16,0,   ,-29.74487887,78,-119,-89
28,-16,1,   ,-29.74487887,38,-44,-48
28,-16,2,   ,-29.74487887,75,-125,-90
28,-16,3,   ,-29.74487887,22,-93,8
28,-16,4,   ,-29.74487887,20,-85,-5
28,-16,5,   ,-29.74487887,19,-81,-10
28,-15,0,   ,-28.17858767,29,-70,-26
28,-15,1,   ,-28.17858767,47,-22,-66
28,-15,2,   ,-28.17858767,49,-14,-71
28,-15,3,   ,-28.17858767,20,-82,-13
28,-15,4,   ,-28.17858767,43,-19,-68
28,-15,5,   ,-28.17858767,37,-28,-62
28,-14,0,   ,-26.56504872,38,-44,-52
28,-14,1,   ,-26.56504872,63,-132,-86
28,-14,2,   ,-26.56504872,31,-51,-47
28,-14,3,   ,-26.56504872,17,-91,-4
28,-14,4,   ,-26.56504872,53,3,-82
28,-14,5,   ,-26.56504872,17,-74,-25
28,-13,0,   ,-24.90476634,44,-29,-65
28,-13,1,   ,-24.90476634,29,-58,-43
28,-13,2,   ,-24.90476634,19,-81,-20
28,-13,3,   ,-24.90476634,43,-19,-72
28,-13,4,   ,-24.90476634,19,-69,-33
28,-13,5,   ,-24.90476634,39,-20,-71
28,-12,0,   ,-23.19858804,62,9,-88
28,-12,1,   ,-23.19858804,62,-129,-90
28,-12,2,   ,-23.19858804,15,-101,5
28,-12,3,   ,-23.19858804,35,-34,-64
28,-12,4,   ,-23.19858804,36,-28,-68
28,-12,5,   ,-23.19858804,50,4,-86
28,-11,0,   ,-21.44773386,19,-87,-17
28,-11,1,   ,-21.44773386,43,-24,-72
28,-11,2,   ,-21.44773386,40,-26,-71
28,-11,3,   ,-21.44773386,11,-102,3
28,-11,4,   ,-21.44773386,18,-66,-40
28,-11,5,   ,-21.44773386,8,-105,9
28,-10,0,   ,-19.6538216,16,-106,8
28,-10,1,   ,-19.6538216,19,-76,-32
28,-10,2,   ,-19.6538216,16,-79,-29
28,-10,3,   ,-19.6538216,34,-33,-68
28,-10,4,   ,-19.6538216,20,-59,-48
28,-10,5,   ,-19.6538216,20,-55,-51
28,-9,0,   ,-17.81888646,23,-69,-40
28,-9,1,   ,-17.81888646,12,-107,6
28,-9,2,   ,-17.81888646,10,-109,9
28,-9,3,   ,-17.81888646,29,-42,-63
28,-9,4,   ,-17.81888646,7,-93,-15
28,-9,5,   ,-17.81888646,40,-12,-82
28,-8,0,   ,-15.94539347,13,-108,6
28,-8,1,   ,-15.94539347,11,-98,-10
28,-8,2,   ,-15.94539347,22,-60,-50
28,-8,3,   ,-15.94539347,27,-45,-62
28,-8,4,   ,-15.94539347,15,-67,-44
28,-8,5,   ,-15.94539347,7,-83,-28
28,-7,0,   ,-14.03624106,50,-10,-85
28,-7,1,   ,-14.03624106,20,-68,-44
28,-7,2,   ,-14.03624106,7,-107,1
28,-7,3,   ,-14.03624106,5,-109,4
28,-7,4,   ,-14.03624106,3,-109,4
28,-7,5,   ,-14.03624106,29,-32,-72
28,-6,0,   ,-12.0947547,15,-85,-28
28,-6,1,   ,-12.0947547,51,-3,-90
28,-6,2,   ,-12.0947547,47,-7,-88
28,-6,3,   ,-12.0947547,6,-93,-20
28,-6,4,   ,-12.0947547,43,-7,-88
28,-6,5,   ,-12.0947547,43,-3,-90
28,-5,0,   ,-10.12466932,12,-93,-20
28,-5,1,   ,-10.12466932,8,-100,-12
28,-5,2,   ,-10.12466932,5,-106,-4
28,-5,3,   ,-10.12466932,11,-77,-38
28,-5,4,   ,-10.12466932,9,-77,-38
28,-5,5,   ,-10.12466932,11,-68,-46
28,-4,0,   ,-8.130100062,9,-113,7
28,-4,1,   ,-8.130100062,30,-44,-66
28,-4,2,   ,-8.130100062,5,-101,-12
28,-4,3,   ,-8.130100062,2,-107,-4
28,-4,4,   ,-8.130100062,0,-112,4
28,-4,5,   ,-8.130100062,18,-52,-60
28,-3,0,   ,-6.115501326,9,-101,-12
28,-3,1,   ,-6.115501326,6,-114,7
28,-3,2,   ,-6.115501326,5,-98,-17
28,-3,3,   ,-6.115501326,2,-102,-12
28,-3,4,   ,-6.115501326,3,-91,-25
28,-3,5,   ,-6.115501326,8,-73,-43
28,-2,0,   ,-4.085614599,8,-114,7
28,-2,1,   ,-4.085614599,7,-98,-17
28,-2,2,   ,-4.085614599,34,-31,-76
28,-2,3,   ,-4.085614599,41,-13,-87
28,-2,4,   ,-4.085614599,40,-11,-88
28,-2,5,   ,-4.085614599,23,-41,-69
28,-1,0,   ,-2.045406372,9,-98,-17
28,-1,1,   ,-2.045406372,28,-47,-65
28,-1,2,   ,-2.045406372,42,-15,-86
28,-1,3,   ,-2.045406372,18,-59,-56
28,-1,4,   ,-2.045406372,4,-87,-30
28,-1,5,   ,-2.045406372,38,-11,-88
28,0,0,   ,2.05E-06,9,-98,-17
28,0,1,   ,2.05E-06,28,-47,-65
28,0,2,   ,2.05E-06,20,-59,-56
28,0,3,   ,2.05E-06,18,-59,-56
28,0,4,   ,2.05E-06,2,-92,-25
28,0,5,   ,2.05E-06,2,-87,-30
28,1,0,   ,2.04541046,9,-98,-17
28,1,1,   ,2.04541046,28,-47,-65
28,1,2,   ,2.04541046,42,-15,-86
28,1,3,   ,2.04541046,18,-59,-56
28,1,4,   ,2.04541046,4,-87,-30
28,1,5,   ,2.04541046,38,-11,-88
28,2,0,   ,4.08561867,8,-114,7
28,2,1,   ,4.08561867,7,-98,-17
28,2,2,   ,4.08561867,34,-31,-76
28,2,3,   ,4.08561867,41,-13,-87
28,2,4,   ,4.08561867,40,-11,-88
28,2,5,   ,4.08561867,23,-41,-69
28,3,0,   ,6.115505373,9,-101,-12
28,3,1,   ,6.115505373,6,-114,7
28,3,2,   ,6.115505373,5,-98,-17
28,3,3,   ,6.115505373,2,-102,-12
28,3,4,   ,6.115505373,3,-91,-25
28,3,5,   ,6.115505373,8,-73,-43
28,4,0,   ,8.130104073,9,-113,7
28,4,1,   ,8.130104073,30,-44,-66
28,4,2,   ,8.130104073,5,-101,-12
28,4,3,   ,8.130104073,2,-107,-4
28,4,4,   ,8.130104073,0,-112,4
28,4,5,   ,8.130104073,18,-52,-60
28,5,0,   ,10.12467328,12,-93,-20
28,5,1,   ,10.12467328,8,-100,-12
28,5,2,   ,10.12467328,5,-106,-4
28,5,3,   ,10.12467328,11,-77,-38
28,5,4,   ,10.12467328,9,-77,-38
28,5,5,   ,10.12467328,11,-68,-46
28,6,0,   ,12.09475861,15,-85,-28
28,6,1,   ,12.09475861,51,-3,-90
28,6,2,   ,12.09475861,47,-7,-88
28,6,3,   ,12.09475861,6,-93,-20
28,6,4,   ,12.09475861,43,-7,-88
28,6,5,   ,12.09475861,43,-3,-90
28,7,0,   ,14.03624491,50,-10,-85
28,7,1,   ,14.03624491,20,-68,-44
28,7,2,   ,14.03624491,7,-107,1
28,7,3,   ,14.03624491,5,-109,4
28,7,4,   ,14.03624491,3,-109,4
28,7,5,   ,14.03624491,29,-32,-72
28,8,0,   ,15.94539725,13,-108,6
28,8,1,   ,15.94539725,11,-98,-10
28,8,2,   ,15.94539725,22,-60,-50
28,8,3,   ,15.94539725,27,-45,-62
28,8,4,   ,15.94539725,15,-67,-44
28,8,5,   ,15.94539725,7,-83,-28
28,9,0,   ,17.81889017,23,-69,-40
28,9,1,   ,17.81889017,12,-107,6
28,9,2,   ,17.81889017,10,-109,9
28,9,3,   ,17.81889017,29,-42,-63
28,9,4,   ,17.81889017,7,-93,-15
28,9,5,   ,17.81889017,40,-12,-82
28,10,0,   ,19.65382522,16,-106,8
28,10,1,   ,19.65382522,19,-76,-32
28,10,2,   ,19.65382522,16,-79,-29
28,10,3,   ,19.65382522,34,-33,-68
28,10,4,   ,19.65382522,20,-59,-48
28,10,5,   ,19.65382522,20,-55,-51
28,11,0,   ,21.4477374,19,-87,-17
28,11,1,   ,21.4477374,43,-24,-72
28,11,2,   ,21.4477374,40,-26,-71
28,11,3,   ,21.4477374,11,-102,3
28,11,4,   ,21.4477374,18,-66,-40
28,11,5,   ,21.4477374,8,-105,9
28,12,0,   ,23.1985915,62,9,-88
28,12,1,   ,23.1985915,62,-129,-90
28,12,2,   ,23.1985915,15,-101,5
28,12,3,   ,23.1985915,35,-34,-64
28,12,4,   ,23.1985915,36,-28,-68
28,12,5,   ,23.1985915,50,4,-86
28,13,0,   ,24.90476971,44,-29,-65
28,13,1,   ,24.90476971,29,-58,-43
28,13,2,   ,24.90476971,19,-81,-20
28,13,3,   ,24.90476971,43,-19,-72
28,13,4,   ,24.90476971,19,-69,-33
28,13,5,   ,24.90476971,39,-20,-71
28,14,0,   ,26.565052,38,-44,-52
28,14,1,   ,26.565052,63,-132,-86
28,14,2,   ,26.565052,31,-51,-47
28,14,3,   ,26.565052,17,-91,-4
28,14,4,   ,26.565052,53,3,-82
28,14,5,   ,26.565052,17,-74,-25
28,15,0,   ,28.17859085,29,-70,-26
28,15,1,   ,28.17859085,47,-22,-66
28,15,2,   ,28.17859085,49,-14,-71
28,15,3,   ,28.17859085,20,-82,-13
28,15,4,   ,28.17859085,43,-19,-68
28,15,5,   ,28.17859085,37,-28,-62
28,16,0,   ,29.74488196,78,-119,-89
28,16,1,   ,29.74488196,38,-44,-48
28,16,2,   ,29.74488196,75,-125,-90
28,16,3,   ,29.74488196,22,-93,8
28,16,4,   ,29.74488196,20,-85,-5
28,16,5,   ,29.74488196,19,-81,-10
28,17,0,   ,31.26373228,30,-84,-1
28,17,1,   ,31.26373228,74,-127,-85
28,17,2,   ,31.26373228,26,-84,-2
28,17,3,   ,31.26373228,24,-83,-4
28,17,4,   ,31.26373228,48,-13,-67
28,17,5,   ,31.26373228,21,-85,0
28,18,0,   ,32.73522679,36,-62,-25
28,18,1,   ,32.73522679,33,-66,-21
28,18,2,   ,32.73522679,72,-133,-82
28,18,3,   ,32.73522679,32,-57,-31
28,18,4,   ,32.73522679,58,5,-74
28,18,5,   ,32.73522679,49,-10,-66
28,19,0,   ,34.159695,74,-131,-77
28,19,1,   ,34.159695,89,-120,-84
28,19,2,   ,34.159695,75,-133,-80
28,19,3,   ,34.159695,53,-11,-63
28,19,4,   ,34.159695,28,-77,-3
28,19,5,   ,34.159695,29,-62,-22
28,20,0,   ,35.53767818,86,-123,-79
28,20,1,   ,35.53767818,37,-66,-13
28,20,2,   ,35.53767818,35,-67,-12
28,20,3,   ,35.53767818,33,-68,-11
28,20,4,   ,35.53767818,49,-19,-55
28,20,5,   ,35.53767818,46,-22,-53
29,-21,0,   ,-35.90972084,45,-66,0
29,-21,1,   ,-35.90972084,47,-46,-25
29,-21,2,   ,-35.90972084,89,-132,-71
29,-21,3,   ,-35.90972084,42,-52,-19
29,-21,4,   ,-35.90972084,53,-18,-48
29,-21,5,   ,-35.90972084,40,-48,-23
29,-20,0,   ,-34.59228643,83,-130,-72
29,-20,1,   ,-34.59228643,43,-53,-22
29,-20,2,   ,-34.59228643,41,-54,-21
29,-20,3,   ,-34.59228643,37,-65,-8
29,-20,4,   ,-34.59228643,35,-73,4
29,-20,5,   ,-34.59228643,38,-48,-27
29,-19,0,   ,-33.23170878,46,-44,-34
29,-19,1,   ,-33.23170878,39,-61,-17
29,-19,2,   ,-33.23170878,36,-67,-10
29,-19,3,   ,-33.23170878,40,-46,-33
29,-19,4,   ,-33.23170878,41,-39,-39
29,-19,5,   ,-33.23170878,39,-40,-38
29,-18,0,   ,-31.82744427,40,-57,-25
29,-18,1,   ,-31.82744427,77,-131,-78
29,-18,2,   ,-31.82744427,33,-82,8
29,-18,3,   ,-31.82744427,80,-132,-81
29,-18,4,   ,-31.82744427,45,-26,-52
29,-18,5,   ,-31.82744427,28,-75,-3
29,-17,0,   ,-30.37912368,77,-127,-80
29,-17,1,   ,-30.37912368,66,9,-74
29,-17,2,   ,-30.37912368,45,-31,-51
29,-17,3,   ,-30.37912368,45,-27,-54
29,-17,4,   ,-30.37912368,27,-75,-8
29,-17,5,   ,-30.37912368,80,-134,-85
29,-16,0,   ,-28.88657942,83,-119,-86
29,-16,1,   ,-28.88657942,43,-37,-49
29,-16,2,   ,-28.88657942,84,-122,-88
